State Code,Observation Percent,Arithmetic Mean,1st Max Value,1st Max Hour,AQI
12,100,0.95,1,2,
12,100,1.275,2,17,
12,75,1.533333,2.6,23,
12,100,1.7375,2.3,2,
12,100,1.15,1.6,11,
12,100,1.0375,1.3,23,
12,100,1.275,2,17,
12,100,1.775,3,14,
12,100,2.0625,3.3,11,
12,88,2.557143,4,2,
12,100,3.75,9.6,14,
12,100,1.8125,3.3,11,
12,100,1.775,3.6,11,
12,100,1.075,1.3,17,
12,100,1.0375,1.3,23,
12,100,1.0375,1.3,23,
12,100,1.0375,1.3,23,
12,88,1.6,3,17,
12,100,1.6,2,2,
12,100,1.075,1.6,11,
12,100,1.075,1.6,23,
12,88,1.128571,1.6,23,
12,100,1.0375,1.3,23,
12,75,2.083333,4,8,
12,100,2.475,6.3,14,
12,100,1.45,4.3,14,
12,100,1,1,2,
12,100,1.1625,2,11,
12,100,1.0375,1.3,23,
12,100,1.0375,1.3,23,
12,88,1.171429,1.6,14,
12,100,1.1,2,14,
12,100,1.6125,2.6,17,
12,100,1.275,2,8,
12,100,1.75,3,11,
12,100,1,1,2,
12,100,1,1,2,
12,75,1.216667,2,23,
12,100,1.8,3,8,
12,100,1.2,2,23,
12,100,1.3875,2.3,14,
12,100,1.1875,1.6,23,
12,100,1.0375,1.3,23,
12,88,1.085714,1.6,23,
12,100,1.0375,1.3,23,
12,100,1.0375,1.3,23,
12,100,1.125,2,23,
12,100,1.2375,2,23,
12,100,1.95,2,2,
12,100,1.9,2.3,8,
12,100,1.1125,1.6,23,
12,75,1.05,1.3,23,
12,100,1.075,1.6,23,
12,100,1.2,2.3,23,
12,100,1.0375,1.3,23,
12,100,2.3875,4.6,17,
12,100,0.9875,1.3,23,
12,100,1.075,1.6,23,
12,100,1.1125,1.3,17,
12,75,1.05,1.3,23,
12,100,1.075,1.6,23,
12,100,1.0375,1.3,23,
12,100,1.1875,1.6,11,
12,75,1.05,1.3,23,
12,100,1.0375,1.3,23,
12,100,1.0375,1.3,23,
12,100,1.1625,2,17,
12,100,1.0375,1.3,23,
12,100,1.0375,1.3,23,
12,100,1.0375,1.3,23,
12,100,1.0375,1.3,23,
12,100,1.0375,1.3,23,
12,88,1.042857,1.3,23,
12,100,1.0375,1.3,23,
12,100,1.0375,1.3,23,
12,100,1.2,2,23,
12,100,1.2,2,23,
12,100,1.0375,1.3,23,
12,100,1.125,2,23,
12,75,1.15,1.6,23,
12,100,1.1625,2,23,
12,100,1.1625,2,23,
12,100,1.4375,2,11,
12,100,1.2,2.3,23,
12,100,1.2625,1.6,14,
12,100,1.4,2.3,23,
12,88,1.457143,2.3,23,
12,100,1.15,1.6,11,
12,100,1.4375,2.3,14,
12,100,1.075,1.3,11,
12,100,1.075,1.6,23,
12,100,1.2875,2.3,23,
12,100,1.45,2,2,
12,88,1.371429,2,5,
12,100,1.125,2,23,
12,100,1.075,1.6,23,
12,100,1.0375,1.3,23,
12,100,1.2375,2,23,
12,100,1.3875,2,23,
12,100,1.125,2,23,
12,88,1.228571,2,23,
12,100,1.4,2,11,
12,100,1.0375,1.3,23,
12,100,1.1125,1.6,5,
12,100,1.0375,1.3,23,
12,100,1.075,1.6,23,
12,75,1.05,1.3,23,
12,88,1.371429,3,8,
12,100,1.15,1.6,23,
12,100,1.1125,1.6,23,
12,100,1.0375,1.3,23,
12,100,1.0375,1.3,23,
12,100,1.0375,1.3,23,
12,100,1.4125,2,11,
12,88,1.142857,2,23,
12,100,1.65,2,11,
12,100,1.9875,3,17,
12,100,1.825,4,11,
12,100,1.7375,2,5,
12,100,3.075,11.3,11,
12,100,1.6125,4,14,
12,88,1.042857,1.3,23,
12,100,1.15,1.6,8,
12,100,1.1125,1.6,20,
12,100,0.9875,1.3,23,
12,100,0.8125,1.3,23,
12,100,0.7375,1,2,
12,100,1.0375,1.3,23,
12,100,1.2375,2,5,
12,75,1.033333,2,23,
12,100,1.4125,2,14,
12,100,1.2375,2,23,
12,100,1.1625,2,23,
12,100,1.1875,1.6,14,
12,100,1.0375,1.3,23,
12,100,1.1625,2,23,
12,88,1.128571,1.6,23,
12,100,1.2375,2,23,
12,100,1.6,2.6,20,
12,100,1.1875,1.6,11,
12,100,1.275,2,23,
12,100,1.0375,1.3,23,
12,75,1.216667,2,23,
12,100,0.9375,1.6,23,
12,100,1.1625,2,23,
12,100,1.075,1.6,23,
12,100,1.125,2,23,
12,100,1.725,3,11,
12,100,1.8875,3.3,14,
12,88,1.314286,2,11,
12,100,1.925,2.6,14,
12,100,1.1625,2,23,
12,100,1.7125,2.6,14,
12,100,1.4,2.3,17,
12,100,2.3,5.6,11,
12,100,1.3625,2,11,
12,88,1.214286,1.6,20,
12,100,2.275,5,17,
12,100,1.925,7,14,
12,100,0.675,1.3,23,
12,100,2.0125,4.6,20,
12,100,2.9375,12,2,
12,88,0.314286,1,23,
12,88,1.257143,4.3,17,
12,100,0.975,1.6,23,
12,100,1.2,2,23,
12,100,1.2,2,2,
12,100,0.85,1.6,11,
12,100,0.775,2,23,
12,88,1.271429,2,23,
12,100,1.125,2,23,
12,100,1.3875,2,11,
12,100,1.275,2.3,23,
12,88,1.314286,2,11,
12,100,1.325,2,17,
12,100,1.375,2,2,
12,100,1.2,2,23,
12,75,1.166667,2,23,
12,100,1.125,2,23,
12,100,2.1875,10.3,14,
12,100,1.1125,2,23,
12,100,1.3625,2.3,11,
12,100,1.775,3,14,
12,100,2.5625,5.6,14,
12,88,1.6,2,8,
12,100,1.9875,6,17,
12,100,1.65,2,5,
12,100,1.4,2,11,
12,100,1.325,2,14,
12,100,1.8625,4,14,
12,100,1.075,1.6,23,
12,75,1.766667,4,17,
12,100,1.6125,2,11,
12,100,2.8875,9.6,14,
12,100,1.7,2.3,11,
12,100,1.4,2,14,
12,100,1.125,2,23,
12,88,1.471429,2.3,23,
12,100,1.2,2,23,
12,75,1.316667,2,23,
12,100,1.3125,2,11,
12,100,1.0375,1.3,23,
12,100,1.3125,2.3,17,
12,100,1.2875,3,14,
12,100,1.85,3.6,20,
12,88,1.228571,2,23,
12,100,1.8125,4.3,14,
12,100,1.9375,4,14,
12,100,1.325,2,14,
12,100,1.975,3.6,20,
12,100,3.1125,15.6,14,
12,100,1.525,2.3,23,
12,88,1.414286,2,14,
12,100,1.3125,2,23,
12,100,1.45,2,14,
12,100,1.375,2,17,
12,100,1.2,2,17,
12,100,1.125,2,23,
12,100,1.075,1.6,23,
12,88,1.085714,1.3,14,
12,100,1.3125,3.3,14,
12,100,1.075,1.3,17,
12,100,0.9375,1.6,8,
12,100,1.1875,2,23,
12,100,0.8125,1.3,11,
12,100,0.9375,1.6,23,
12,88,0.885714,1,2,
12,88,0.642857,1.6,17,
12,100,1.05,2,11,
12,100,1.125,3.3,17,
12,100,1.6,5.6,14,
12,100,1.325,2,11,
12,100,0.9,1,2,
12,88,0.814286,2,23,
12,100,1.1375,2.6,14,
12,100,0.7375,1,2,
12,100,0.925,1.6,17,
12,100,0.6,1,2,
12,100,0.4,1,2,
12,100,0.725,1.3,23,
12,88,0.942857,1.3,23,
12,100,0.9125,1,2,
12,100,0.7125,1.6,23,
12,100,0.5125,1,2,
12,100,0.925,2.6,14,
12,100,1.2875,3,11,
12,100,1.5625,5.3,11,
12,75,1.25,2.6,17,
12,100,0.8875,1.6,23,
12,100,1.0625,2.3,14,
12,100,0.9375,3.3,14,
12,100,0.55,1.3,11,
12,100,1.3,2.6,11,
12,75,1.483333,3.3,14,
12,100,1.6125,3.6,11,
12,100,1.1625,2,23,
12,100,0.9875,1.3,23,
12,100,0.9,1.6,23,
12,100,1.2,2,23,
12,100,1.35,2,11,
12,100,0.4125,1,2,
12,88,0.371429,1.3,5,
12,100,1.525,2.3,23,
12,100,1.775,2,2,
12,100,0.5875,1.6,2,
12,100,0.7875,2,23,
12,100,1.7375,2.3,23,
12,100,1.6375,2.3,23,
12,88,6.542857,29.6,14,
12,100,1.3875,2,11,
12,100,1.8125,2.3,11,
12,100,1.95,4,14,
12,100,1.3125,2,8,
12,100,1.525,2,11,
12,75,1.366667,2,23,
12,100,1.6875,2,5,
12,88,1.742857,2.6,20,
12,100,2.0125,2.6,20,
12,100,2.0375,2.3,23,
12,100,1.4625,2,2,
12,100,0.8125,1.6,14,
12,100,0.7,1.3,23,
12,88,0.557143,1.6,23,
12,100,0.9875,1.3,23,
12,100,0.4375,2.6,23,
12,100,1.075,4,2,
12,100,0.9375,1.3,23,
12,100,0.525,1,2,
12,100,0.3125,1,5,
12,75,0.483333,1,2,
12,100,0.9,1.6,23,
12,100,1.275,2.3,23,
12,100,1.475,2,2,
12,100,1.6375,2,5,
12,100,0.5625,2,5,
12,100,1.025,1.6,23,
12,88,1.171429,2,14,
12,100,1.725,2,5,
12,100,1.05,2,2,
12,100,0.475,1.3,23,
12,100,1.1875,1.6,23,
12,100,1.075,1.3,2,
12,100,0.55,1.6,23,
12,88,1.214286,1.6,8,
12,100,2.125,3,23,
12,100,1.625,2,2,
12,100,1.425,2.3,11,
12,75,1.1,2.3,23,
12,100,1.025,2,2,
12,100,1.475,2,14,
12,100,1.6625,2,8,
12,100,1.475,2,2,
12,100,0.225,0.6,2,
12,100,0.825,1.6,2,
12,100,1.8125,2.3,23,
12,75,1.933333,2.3,23,
12,100,1.6625,2,8,
12,100,2.0375,2.3,23,
12,100,1.6625,2.6,14,
12,100,2.05,2.6,11,
12,100,2.0375,2.3,23,
12,100,2.075,2.6,23,
12,100,2.0375,2.3,23,
12,100,2.0375,2.3,23,
12,100,2.4375,3.6,23,
12,88,2.042857,2.3,23,
12,100,2,2,2,
12,100,2.0375,2.3,23,
12,100,2.0375,2.3,23,
12,100,1.9125,2.3,23,
12,100,1.1125,2,2,
12,88,0.5,1,5,
12,100,0.1625,1,2,
12,100,0.325,1.3,11,
12,100,0,0,2,
12,100,0.2375,1,17,
12,100,0,0,2,
12,100,0.5125,1.3,5,
12,100,0.075,0.6,2,
12,100,0.375,1,8,
12,100,0.45,1,14,
12,100,1.4875,2.3,23,
12,75,0.816667,1.6,8,
12,100,0,0,2,
12,100,0,0,2,
12,100,0,0,2,
12,100,0,0,2,
12,100,0,0,2,
12,100,0,0,2,
12,88,0.414286,1.6,14,
12,100,0.275,1.6,2,
12,100,0.0375,0.3,23,
12,100,0.0375,0.3,23,
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0.041667,1,7,1
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,96,0.043478,1,13,1
12,92,0.090909,1,12,1
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0.208333,3,11,4
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0.333333,1,9,1
12,92,0.363636,3,14,4
12,100,0.541667,5,8,7
12,100,0,0,0,0
12,100,0.125,1,1,1
12,100,0.125,1,5,1
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0.25,1,11,1
12,100,0,0,0,0
12,100,0,0,0,0
12,96,0.217391,2,13,3
12,100,0.291667,1,9,1
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0.041667,1,12,1
12,100,0.083333,2,16,3
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,83,0.05,1,15,1
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0.083333,2,13,3
12,100,0,0,0,0
12,100,1.166667,5,11,7
12,100,0,0,0,0
12,100,0.166667,1,11,1
12,100,0.166667,1,10,1
12,92,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0.125,1,14,1
12,92,0.454545,2,7,3
12,92,0.454545,6,13,9
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0.083333,1,9,1
12,100,0.208333,2,15,3
12,100,0,0,0,0
12,100,0.375,4,13,6
12,100,1.166667,27,14,39
12,100,0,0,0,0
12,96,0.130435,1,10,1
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0.166667,2,13,3
12,100,0.125,3,10,4
12,100,0.375,2,1,3
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,88,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0.041667,1,13,1
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0.125,1,10,1
12,100,0.083333,1,11,1
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0.666667,5,17,7
12,100,0.208333,3,15,4
12,96,0.086957,1,14,1
12,92,0.863636,7,17,10
12,100,1.083333,8,11,11
12,100,0.958333,7,10,10
12,100,1.291667,8,7,11
12,100,0.333333,4,12,6
12,100,0,0,0,0
12,100,0.083333,1,6,1
12,100,0.083333,1,12,1
12,100,0.041667,1,1,1
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,96,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,1.166667,5,12,7
12,100,1.875,9,14,13
12,92,6.318182,25,17,36
12,100,1.666667,10,12,14
12,100,1,9,10,13
12,100,14.25,61,17,82
12,100,8.875,65,12,87
12,100,9.916667,96,11,110
12,100,0,0,0,0
12,100,4.083333,26,10,37
12,100,5.166667,40,12,56
12,100,0.791667,8,9,11
12,96,0.478261,9,13,13
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0.541667,6,15,9
12,100,2.125,11,13,16
12,100,0,0,0,0
12,100,0.958333,10,11,14
12,100,0,0,0,0
12,100,0.125,1,2,1
12,100,0.25,2,18,3
12,100,0.083333,1,0,1
12,100,0.458333,6,12,9
12,100,1.916667,28,12,40
12,100,0.541667,10,13,14
12,92,0,0,0,0
12,92,0.272727,2,19,3
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0.125,1,0,1
12,100,2.291667,8,10,11
12,100,0.166667,3,15,4
12,100,0.083333,1,11,1
12,100,0.041667,1,17,1
12,100,0.75,5,7,7
12,100,0.041667,1,6,1
12,100,0.291667,1,11,1
12,100,0.791667,2,18,3
12,96,13.73913,57,13,77
12,100,2.375,13,13,19
12,100,1.666667,12,14,17
12,100,2.5,16,15,23
12,100,0.625,6,13,9
12,100,0.125,1,10,1
12,100,0.25,1,10,1
12,100,1.541667,15,15,21
12,100,5.75,55,13,75
12,100,2.458333,25,15,36
12,67,0.1875,1,11,1
12,54,0,0,11,0
12,100,0,0,0,0
12,100,0.125,1,8,1
12,100,0.25,1,6,1
12,100,0.041667,1,9,1
12,100,0,0,0,0
12,67,0,0,0,0
12,67,0.5,3,13,4
12,100,1.875,17,15,24
12,100,0.791667,4,13,6
12,100,4.666667,56,13,76
12,100,0.166667,1,6,1
12,100,0.291667,1,7,1
12,100,0.208333,1,3,1
12,96,0.695652,8,11,11
12,100,0.916667,5,16,7
12,100,0.125,1,7,1
12,100,0,0,0,0
12,75,1.944444,20,16,29
12,63,0.2,2,11,3
12,100,3.416667,27,16,39
12,100,1.958333,20,13,29
12,100,4.708333,61,13,82
12,100,1.208333,14,11,20
12,96,0.434783,2,8,3
12,96,0.347826,1,0,1
12,100,0,0,0,0
12,100,0.416667,1,4,1
12,100,3.5,55,13,75
12,100,0.416667,1,0,1
12,100,0.958333,5,11,7
12,100,2.125,15,14,21
12,100,2.166667,14,13,20
12,100,1.916667,18,11,26
12,100,0.75,1,0,1
12,100,2.125,11,11,16
12,100,0.333333,1,0,1
12,92,6.454545,25,13,36
12,58,2.5,16,10,23
12,96,0.478261,5,8,7
12,100,0.958333,10,13,14
12,100,0.041667,1,15,1
12,100,0.5,3,13,4
12,100,0.208333,2,7,3
12,92,0.181818,1,6,1
12,75,0.333333,1,5,1
12,100,0.791667,10,15,14
12,100,2.166667,13,11,19
12,92,0.454545,2,8,3
12,100,0.125,1,5,1
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0.166667,2,16,3
12,100,0.791667,4,17,6
12,100,0.125,1,7,1
12,100,0.083333,1,12,1
12,100,1.833333,25,12,36
12,100,0.875,3,13,4
12,100,0.416667,2,9,3
12,100,0.083333,1,6,1
12,79,0,0,0,0
12,100,1.416667,11,12,16
12,100,0,0,0,0
12,100,0.166667,1,8,1
12,100,0.958333,15,13,21
