State Code,Observation Percent,Arithmetic Mean,1st Max Value,1st Max Hour,AQI
12,100,0,0,0,0
12,100,0.041667,1,8,1
12,100,0.041667,1,22,1
12,100,0.208333,2,9,3
12,100,0.041667,1,22,1
12,100,0.458333,3,10,4
12,92,0.681818,5,13,7
12,100,0.25,2,8,3
12,100,0.458333,3,22,4
12,100,1.416667,3,8,4
12,100,1.083333,4,2,6
12,100,0.833333,5,0,7
12,100,0.666667,5,0,7
12,92,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0.416667,4,16,6
12,100,0.041667,1,22,1
12,92,0.5,2,12,3
12,100,0,0,0,0
12,100,0.041667,1,22,1
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0.25,2,11,3
12,100,0.333333,2,14,3
12,100,0,0,0,0
12,100,0,0,0,0
12,92,0,0,0,0
12,100,0.041667,1,23,1
12,100,0,0,0,0
12,100,0,0,0,0
12,92,0,0,0,0
12,100,0,0,0,0
12,92,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,96,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0.083333,2,21,3
12,100,0.041667,1,16,1
12,100,0.041667,1,14,1
12,100,0.125,1,9,1
12,88,0.095238,1,16,1
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,88,0,0,0,0
12,100,0.083333,1,12,1
12,100,0.125,2,7,3
12,100,0.041667,1,15,1
12,100,0.083333,1,18,1
12,100,0,0,0,0
12,100,0.041667,1,16,1
12,92,0,0,0,0
12,100,0.083333,1,10,1
12,100,0,0,0,0
12,100,0,0,0,0
12,100,3.25,42,13,59
12,100,0,0,0,0
12,100,0,0,0,0
12,88,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,92,0,0,0,0
12,100,0,0,0,0
12,100,0.291667,2,9,3
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,92,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0.041667,1,16,1
12,100,0.083333,2,15,3
12,100,0.041667,1,12,1
12,88,0.142857,3,9,4
12,100,0.25,3,16,4
12,100,0.083333,2,9,3
12,100,0.041667,1,18,1
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,88,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,96,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,92,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,92,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,92,0.045455,1,18,1
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,92,0,0,0,0
12,100,0.041667,1,7,1
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,96,0,0,0,0
12,100,0.125,2,10,3
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,92,0,0,0,0
12,100,0.041667,1,8,1
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,92,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0.166667,2,9,3
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,88,0,0,0,0
12,100,0,0,0,0
12,100,0.041667,1,18,1
12,100,0.083333,2,16,3
12,100,0,0,0,0
12,100,0,0,0,0
12,92,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,92,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,92,0,0,0,0
12,100,0,0,0,0
12,100,0.041667,1,18,1
12,100,0.041667,1,11,1
12,100,0.041667,1,18,1
12,100,0,0,0,0
12,100,0,0,0,0
12,88,0,0,0,0
12,100,0.041667,1,9,1
12,100,0.416667,2,14,3
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,92,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,92,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,96,0,0,0,0
12,100,0.208333,2,8,3
12,100,0.041667,1,7,1
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,83,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,96,0,0,0,0
12,88,0,0,0,0
12,100,0.083333,2,18,3
12,100,0.125,1,12,1
12,100,0.375,3,18,4
12,100,0.125,1,12,1
12,100,0,0,0,0
12,100,0,0,0,0
12,92,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
