State Code,Observation Percent,Arithmetic Mean,1st Max Value,1st Max Hour,AQI
12,100,0.391667,0.4,0,0
12,100,0.375,0.4,0,0
12,100,0.3875,0.4,0,0
12,100,0.379167,0.4,0,0
12,83,0.34,0.5,8,0
12,100,0.3875,0.5,13,0
12,100,0.35,0.4,0,0
12,100,0.358333,0.4,0,0
12,100,0.304167,0.4,5,0
12,100,0.3,0.3,0,0
12,100,0.3,0.3,0,0
12,100,0.35,0.4,9,0
12,100,0.379167,0.4,0,0
12,100,0.470833,0.9,12,0
12,100,0.466667,0.7,10,0
12,100,0.3125,0.4,0,0
12,100,0.35,0.4,7,0
12,92,0.395455,0.5,12,0
12,100,0.375,0.4,0,0
12,100,0.345833,0.4,0,0
12,100,0.329167,0.4,1,0
12,100,0.316667,0.4,0,0
12,100,0.316667,0.4,6,0
12,100,0.558333,1.8,13,1
12,100,0.425,0.6,12,0
12,100,0.358333,0.4,0,0
12,100,0.333333,0.4,1,0
12,54,0.361538,0.4,0,0
12,17,0.425,0.5,20,0
12,100,0.491667,0.7,8,0
12,100,0.4375,0.6,9,0
12,100,0.4125,0.5,19,0
12,100,0.366667,0.4,0,0
12,100,0.308333,0.4,2,0
12,83,0.33,0.4,16,0
12,100,0.358333,0.4,0,0
12,100,0.3375,0.4,10,0
12,100,0.3375,0.4,0,0
12,100,0.375,0.4,0,0
12,100,0.358333,0.4,2,0
12,100,0.4,0.4,0,0
12,100,0.395833,0.5,8,0
12,100,0.391667,0.4,0,0
12,100,0.379167,0.4,0,0
12,100,0.441667,0.6,10,0
12,100,0.425,0.5,9,0
12,100,0.404167,0.5,0,0
12,100,0.3375,0.4,0,0
12,88,0.4,0.5,14,0
12,100,0.4,0.4,0,0
12,100,0.4,0.4,0,0
12,100,0.408333,0.5,14,0
12,100,0.4,0.4,0,0
12,50,0.433333,0.6,20,0
12,100,0.408333,0.5,10,0
12,100,0.454167,0.6,16,0
12,100,0.491667,0.6,2,0
12,100,0.433333,0.5,10,0
12,100,0.466667,0.6,9,0
12,100,0.4375,0.5,4,0
12,100,0.545833,1.1,22,1
12,100,0.508333,0.8,11,0
12,100,0.529167,0.9,22,0
12,100,0.525,0.8,5,0
12,100,0.458333,0.5,2,0
12,100,0.45,0.5,2,0
12,100,0.433333,0.5,10,0
12,100,0.466667,0.5,7,0
12,100,0.533333,0.8,13,0
12,100,0.504167,0.6,10,0
12,100,0.654167,2.2,11,3
12,100,0.520833,0.6,8,0
12,100,0.525,0.7,5,0
12,100,0.425,0.5,0,0
12,83,0.485,0.7,20,0
12,100,0.495833,0.6,7,0
12,100,0.504167,0.6,23,0
12,100,0.4875,0.6,0,0
12,100,0.529167,1.1,13,1
12,100,0.533333,0.7,15,0
12,100,0.5,0.5,0,0
12,88,0.509524,0.6,15,0
12,100,0.525,0.7,21,0
12,100,0.65,1.5,12,1
12,100,0.675,1.1,16,1
12,100,0.716667,1.5,13,1
12,100,0.670833,1.1,14,1
12,100,0.633333,1,13,1
12,100,0.595833,0.9,8,0
12,88,0.490476,0.5,0,0
12,79,0.5,0.7,14,0
12,100,0.470833,0.6,8,0
12,100,0.508333,0.7,16,0
12,100,0.420833,0.5,7,0
12,100,0.416667,0.5,10,0
12,100,0.529167,0.7,16,0
12,100,0.566667,1.2,14,1
12,100,0.570833,0.9,11,0
12,100,0.495833,0.6,17,0
12,100,0.520833,0.7,20,0
12,100,0.425,0.5,7,0
12,100,0.408333,0.5,12,0
12,100,0.441667,0.5,11,0
12,100,0.45,0.5,0,0
12,83,0.41,0.5,17,0
12,100,0.433333,0.5,8,0
12,100,0.441667,0.5,8,0
12,100,0.425,0.5,1,0
12,100,0.4875,0.6,8,0
12,100,0.491667,0.8,23,0
12,100,0.658333,1.1,0,1
12,100,0.4625,0.6,23,0
12,100,0.6125,0.8,6,0
12,100,0.5,0.5,0,0
12,50,0.5,0.5,0,0
12,63,0.5,0.6,14,0
12,100,0.483333,0.6,11,0
12,100,0.4875,0.6,9,0
12,83,0.485,0.6,19,0
12,100,0.454167,0.5,10,0
12,100,0.495833,0.7,15,0
12,100,0.475,0.6,8,0
12,100,0.483333,0.5,0,0
12,100,0.4875,0.6,11,0
12,100,0.5625,0.9,11,0
12,100,0.495833,0.6,9,0
12,100,0.5875,1.3,19,1
12,100,0.416667,0.5,15,0
12,100,0.458333,0.8,8,0
12,100,0.429167,0.5,10,0
12,92,0.454545,0.6,9,0
12,100,0.441667,0.6,17,0
12,100,0.433333,0.5,7,0
12,100,0.441667,0.6,7,0
12,100,0.420833,0.6,12,0
12,100,0.45,0.6,20,0
12,100,0.529167,0.8,13,0
12,100,0.4625,0.6,11,0
12,100,0.45,0.6,10,0
12,100,0.425,0.5,6,0
12,100,0.4125,0.5,21,0
12,100,0.4125,0.5,12,0
12,100,0.429167,0.5,7,0
12,100,0.470833,0.6,11,0
12,83,0.485,0.6,8,0
12,100,0.433333,0.5,10,0
12,100,0.4375,0.5,11,0
12,100,0.445833,0.6,12,0
12,100,0.4875,1,11,1
12,100,0.4125,0.6,13,0
12,100,0.429167,0.5,11,0
12,100,0.441667,0.7,13,0
12,75,0.405556,0.5,8,0
12,100,0.4,0.4,0,0
12,100,0.4,0.4,0,0
12,100,0.441667,0.5,10,0
12,100,0.495833,0.7,18,0
12,100,0.445833,0.6,9,0
12,100,0.458333,0.6,10,0
12,100,0.429167,0.5,7,0
12,100,0.458333,0.6,0,0
12,100,0.4375,0.6,9,0
12,100,0.45,0.5,7,0
12,100,0.45,0.5,7,0
12,100,0.466667,0.6,16,0
12,100,0.470833,0.6,9,0
12,88,0.5,0.7,12,0
12,100,0.470833,0.6,12,0
12,100,0.454167,0.6,13,0
12,100,0.433333,0.6,13,0
12,100,0.445833,0.5,6,0
12,100,0.470833,0.5,7,0
12,100,0.483333,0.6,8,0
12,100,0.495833,0.7,9,0
12,100,0.516667,0.7,14,0
12,100,0.429167,0.5,0,0
12,100,0.470833,0.6,9,0
12,100,0.4625,0.5,6,0
12,100,0.458333,0.6,12,0
12,100,0.458333,0.5,6,0
12,92,0.45,0.5,10,0
12,100,0.4875,0.5,1,0
12,100,0.504167,0.6,3,0
12,100,0.5125,0.6,7,0
12,100,0.5,0.7,20,0
12,100,0.454167,0.5,0,0
12,100,0.4375,0.5,5,0
12,100,0.470833,0.6,14,0
12,100,0.45,0.5,7,0
12,100,0.454167,0.5,7,0
12,100,0.445833,0.6,13,0
12,100,0.5625,0.9,8,0
12,100,0.4875,0.5,1,0
12,100,0.45,0.5,0,0
12,79,0.473684,0.6,13,0
12,100,0.454167,0.5,0,0
12,100,0.45,0.5,1,0
12,100,0.4375,0.5,12,0
12,100,0.4625,0.5,7,0
12,100,0.470833,0.5,6,0
12,100,0.466667,0.6,15,0
12,100,0.504167,0.6,3,0
12,100,0.445833,0.5,11,0
12,100,0.45,0.5,11,0
12,100,0.4875,0.5,0,0
12,100,0.483333,0.5,0,0
12,100,0.420833,0.5,9,0
12,100,0.4625,0.5,5,0
12,92,0.468182,0.6,10,0
12,100,0.4625,0.5,8,0
12,100,0.495833,0.6,8,0
12,100,0.475,0.5,2,0
12,100,0.479167,0.6,14,0
12,100,0.483333,0.6,11,0
12,100,0.479167,0.5,4,0
12,100,0.470833,0.5,7,0
12,100,0.5,0.5,0,0
12,100,0.4875,0.6,8,0
12,100,0.4875,0.5,0,0
12,100,0.470833,0.5,0,0
12,100,0.4875,0.5,0,0
12,100,0.495833,0.5,0,0
12,88,0.485714,0.6,11,0
12,100,0.479167,0.5,1,0
12,100,0.470833,0.5,0,0
12,100,0.4625,0.5,5,0
12,100,0.520833,0.8,14,0
12,100,0.479167,0.5,0,0
12,100,0.491667,0.7,14,0
12,100,0.491667,0.6,12,0
12,100,0.5,0.6,12,0
12,100,0.4875,0.5,0,0
12,100,0.495833,0.5,0,0
12,100,0.4875,0.5,0,0
12,100,0.454167,0.5,2,0
12,100,0.4875,0.5,1,0
12,88,0.5,0.6,12,0
12,100,0.495833,0.5,0,0
12,100,0.491667,0.5,0,0
12,100,0.475,0.5,1,0
12,100,0.466667,0.5,0,0
12,100,0.491667,0.5,0,0
12,100,0.4875,0.5,0,0
12,100,0.4875,0.5,0,0
12,100,0.504167,0.6,7,0
12,100,0.495833,0.5,0,0
12,100,0.520833,0.7,13,0
12,100,0.491667,0.5,0,0
12,100,0.504167,0.6,13,0
12,100,0.504167,0.6,13,0
12,88,0.533333,0.7,11,0
12,100,0.520833,0.7,10,0
12,100,0.5375,0.6,1,0
12,100,0.5375,0.7,11,0
12,100,0.508333,0.6,9,0
12,100,0.5,0.5,0,0
12,100,0.5,0.5,0,0
12,100,0.5,0.5,0,0
12,100,0.5,0.5,0,0
12,100,0.495833,0.5,0,0
12,100,0.495833,0.5,1,0
12,100,0.504167,0.6,10,0
12,100,0.5125,0.6,14,0
12,100,0.504167,0.6,12,0
12,92,0.518182,0.6,10,0
12,100,0.55,0.7,14,0
12,100,0.516667,0.6,8,0
12,100,0.520833,0.6,10,0
12,100,0.504167,0.6,9,0
12,100,0.5,0.5,0,0
12,100,0.495833,0.5,0,0
12,100,0.5125,0.6,10,0
12,100,0.533333,0.6,11,0
12,100,0.508333,0.6,11,0
12,100,0.529167,0.6,12,0
12,100,0.608333,0.8,10,0
12,100,0.5625,0.7,11,0
12,100,0.533333,0.7,11,0
12,83,0.54,0.7,14,0
12,100,0.525,0.6,9,0
12,100,0.5,0.5,0,0
12,100,0.5,0.5,0,0
12,100,0.5375,0.6,6,0
12,100,0.525,0.6,14,0
12,100,0.516667,0.7,1,0
12,100,0.5,0.5,0,0
12,100,0.554167,0.8,13,0
12,100,0.5125,0.7,13,0
12,100,0.583333,0.7,2,0
12,100,0.525,0.7,14,0
12,100,0.504167,0.6,7,0
12,100,0.5625,0.7,5,0
12,92,0.663636,1.2,12,1
12,100,0.558333,0.7,9,0
12,100,0.545833,0.7,11,0
12,100,0.525,0.6,10,0
12,100,0.508333,0.6,7,0
12,79,0.531579,0.7,13,0
12,88,0.547619,0.7,15,0
12,88,0.604762,0.7,11,0
12,83,0.53,0.7,13,0
12,100,0.504167,0.6,23,0
12,100,0.533333,0.6,0,0
12,83,0.5,0.5,0,0
12,100,0.533333,0.6,6,0
12,100,0.520833,0.6,14,0
12,100,0.5125,0.6,7,0
12,100,0.5625,0.7,12,0
12,100,0.516667,0.6,1,0
12,100,0.5125,0.6,12,0
12,100,0.504167,0.6,17,0
12,75,0.516667,0.7,15,0
12,100,0.5,0.5,0,0
12,100,0.5,0.5,0,0
12,100,0.554167,0.7,13,0
12,100,0.579167,0.8,14,0
12,100,0.554167,0.8,15,0
12,100,0.583333,0.8,14,0
12,100,0.541667,0.6,5,0
12,100,0.566667,0.6,0,0
12,100,0.558333,0.7,16,0
12,100,0.575,0.7,11,0
12,100,0.5625,0.7,10,0
12,100,0.5,0.5,0,0
12,100,0.508333,0.6,19,0
12,88,0.542857,0.7,13,0
12,100,0.55,0.6,12,0
12,100,0.520833,0.6,2,0
12,100,0.533333,0.6,10,0
12,100,0.5625,0.6,9,0
12,100,0.583333,0.6,1,0
12,100,0.566667,0.7,12,0
12,100,0.629167,0.7,8,0
12,100,0.554167,0.6,0,0
12,100,0.525,0.6,2,0
12,100,0.604167,0.7,22,0
12,100,0.683333,1.1,8,1
12,100,0.6,0.6,0,0
12,92,0.618182,0.7,10,0
12,100,0.579167,0.6,2,0
12,100,0.595833,0.6,0,0
12,100,0.583333,0.6,0,0
12,100,0.579167,0.6,0,0
12,100,0.641667,0.8,11,0
12,100,0.645833,1,16,1
12,100,0.725,1.2,16,1
12,100,0.625,0.9,11,0
12,83,0.61,0.8,14,0
12,100,0.6375,0.9,19,0
12,100,0.5625,0.6,0,0
12,100,0.533333,0.6,0,0
12,100,0.554167,0.7,16,0
12,100,0.591667,0.7,9,0
12,100,0.608333,0.7,10,0
12,100,0.545833,0.6,0,0
12,100,0.575,0.6,2,0
12,100,0.533333,0.6,1,0
12,100,0.854167,2,12,3
12,100,0.8,1.2,14,1
12,100,0.675,0.9,2,0
12,88,0.6,0.6,0,0
12,100,0.595833,0.7,22,0
12,100,0.608333,0.7,0,0
12,100,0.566667,0.6,0,0
12,100,0.6,0.7,8,0
12,100,0.3875,0.4,2,
12,100,0.3375,0.4,2,
12,100,0.375,0.4,2,
12,100,0.35,0.4,11,
12,75,0.316667,0.4,8,
12,100,0.3625,0.4,11,
12,100,0.325,0.4,2,
12,100,0.35,0.4,2,
12,100,0.3,0.3,2,
12,100,0.3,0.3,2,
12,100,0.3,0.3,2,
12,100,0.3375,0.4,14,
12,100,0.3625,0.4,2,
12,100,0.45,0.7,14,
12,100,0.4375,0.5,11,
12,100,0.3125,0.4,2,
12,100,0.3375,0.4,11,
12,88,0.371429,0.4,8,
12,100,0.3375,0.4,2,
12,100,0.3375,0.4,2,
12,100,0.3125,0.4,23,
12,100,0.3125,0.4,2,
12,100,0.3,0.3,2,
12,100,0.5375,1.4,14,
12,100,0.4125,0.5,14,
12,100,0.35,0.4,2,
12,100,0.3,0.3,2,
12,38,0.3,0.3,2,
12,13,0.4,0.4,23,
12,100,0.475,0.6,17,
12,100,0.425,0.5,11,
12,100,0.4,0.4,2,
12,100,0.3375,0.4,2,
12,100,0.3,0.3,2,
12,75,0.316667,0.4,23,
12,100,0.3375,0.4,2,
12,100,0.3125,0.4,17,
12,100,0.3125,0.4,23,
12,100,0.3375,0.4,2,
12,100,0.3375,0.4,17,
12,100,0.4,0.4,2,
12,100,0.375,0.4,2,
12,100,0.375,0.4,2,
12,100,0.3625,0.4,2,
12,100,0.4375,0.5,11,
12,100,0.4,0.4,2,
12,100,0.3875,0.5,2,
12,100,0.3125,0.4,2,
12,75,0.383333,0.4,5,
12,100,0.4,0.4,2,
12,100,0.4,0.4,2,
12,100,0.4,0.4,2,
12,100,0.4,0.4,2,
12,38,0.4,0.4,2,
12,100,0.4,0.4,2,
12,100,0.4375,0.5,17,
12,100,0.45,0.5,2,
12,100,0.4125,0.5,14,
12,100,0.45,0.5,11,
12,100,0.4125,0.5,14,
12,100,0.5125,0.8,23,
12,100,0.4875,0.7,11,
12,100,0.5125,0.8,23,
12,100,0.5125,0.6,5,
12,100,0.45,0.5,11,
