State Code,Observation Percent,Arithmetic Mean,1st Max Value,1st Max Hour,AQI
12,100,0.15,0.2,0,0
12,100,0.133333,0.2,3,0
12,100,0.116667,0.2,7,0
12,100,0.166667,0.3,3,0
12,100,0.108333,0.2,0,0
12,100,0.133333,0.2,8,0
12,71,0.223529,0.4,8,0
12,100,0.2,0.3,8,0
12,100,0.191667,0.3,0,0
12,100,0.2625,1,13,1
12,100,0.15,0.2,8,0
12,100,0.125,0.2,1,0
12,100,0.158333,0.2,0,0
12,100,0.145833,0.2,2,0
12,100,0.120833,0.2,0,0
12,100,0.1375,0.2,9,0
12,67,0.1625,0.3,23,0
12,88,0.266667,0.5,2,0
12,100,0.245833,0.4,0,0
12,100,0.116667,0.2,0,0
12,96,0.126087,0.2,10,0
12,100,0.104167,0.2,1,0
12,100,0.1,0.1,0,0
12,100,0.108333,0.2,8,0
12,100,0.108333,0.2,19,0
12,100,0.166667,0.2,3,0
12,29,0.2,0.2,0,0
12,8,0.4,0.4,22,0
12,100,0.270833,0.4,0,0
12,100,0.141667,0.2,0,0
12,100,0.1,0.1,0,0
12,100,0.045833,0.1,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0.004167,0.1,8,0
12,83,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,-0.0125,0,0,0
12,100,-0.041667,0,0,0
12,100,-0.079167,0,8,0
12,54,0.392308,1.1,19,1
12,100,0.970833,1,0,1
12,100,0.920833,1,0,1
12,100,0.908333,1,12,1
12,100,0.925,1,4,1
12,100,0.9,0.9,0,0
12,100,0.9,0.9,0,0
12,83,0.9,0.9,0,0
12,100,0.9,0.9,0,0
12,100,0.9,0.9,0,0
12,100,0.9,0.9,0,0
12,100,0.9,0.9,0,0
12,100,0.9,0.9,0,0
12,100,0.9,0.9,0,0
12,100,0.9,0.9,0,0
12,100,0.9,0.9,0,0
12,100,0.908333,1,8,1
12,100,0.9,0.9,0,0
12,100,0.9,0.9,0,0
12,83,0.915,1,7,1
12,100,0.9,0.9,0,0
12,83,0.905,1,16,1
12,100,0.9,0.9,0,0
12,100,0.9,0.9,0,0
12,100,0.9,0.9,0,0
12,100,0.9,0.9,0,0
12,100,0.908333,1,7,1
12,100,0.9,0.9,0,0
12,100,0.9,0.9,0,0
12,100,0.9,0.9,0,0
12,100,0.895833,0.9,0,0
12,100,0.9,0.9,0,0
12,100,0.9,0.9,0,0
12,83,0.9,0.9,0,0
12,100,0.9,0.9,0,0
12,100,0.895833,0.9,0,0
12,100,0.9,0.9,0,0
12,100,0.9625,1.1,11,1
12,100,0.916667,1,0,1
12,100,0.9,0.9,0,0
12,100,0.904167,1,7,1
12,100,0.9,0.9,0,0
12,100,0.9,0.9,0,0
12,100,0.9,0.9,0,0
12,100,0.9,0.9,0,0
12,100,0.9,0.9,0,0
12,100,0.9,0.9,0,0
12,79,0.9,0.9,0,0
12,100,0.9125,1,6,1
12,100,0.9,0.9,0,0
12,100,0.9,0.9,0,0
12,100,0.9,0.9,0,0
12,100,0.9125,1,5,1
12,100,0.9,0.9,0,0
12,96,0.9,0.9,0,0
12,88,0.9,0.9,0,0
12,100,0.9,0.9,0,0
12,100,0.9,0.9,0,0
12,100,0.9125,1,4,1
12,100,0.9,0.9,0,0
12,100,0.9,0.9,0,0
12,100,0.9,0.9,0,0
12,100,0.904167,1,7,1
12,100,0.920833,1.2,23,1
12,100,0.9,0.9,0,0
12,88,0.9,0.9,0,0
12,100,0.9,0.9,0,0
12,100,0.941667,1,6,1
12,100,0.929167,1,4,1
12,100,0.908333,1,7,1
12,100,0.9375,1.1,0,1
12,100,0.925,1,1,1
12,100,0.9,0.9,0,0
12,100,0.9,0.9,0,0
12,100,0.904167,1,6,1
12,100,0.9,0.9,0,0
12,100,0.9,0.9,0,0
12,71,0.911765,1,16,1
12,100,0.904167,1,9,1
12,100,0.9,0.9,0,0
12,100,0.9,0.9,0,0
12,100,0.9,0.9,0,0
12,100,0.929167,1,2,1
12,100,0.941667,1.1,7,1
12,100,0.925,1,1,1
12,100,0.9,0.9,0,0
12,100,0.9,0.9,0,0
12,100,0.9,0.9,0,0
