State Code,Observation Percent,Arithmetic Mean,1st Max Value,1st Max Hour,AQI
12,100,0,0,0,0
12,100,0.375,2,8,3
12,100,0,0,0,0
12,92,0.227273,1,5,1
12,100,0,0,0,0
12,100,0,0,0,0
12,88,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0.041667,1,15,1
12,100,0,0,0,0
12,100,0.125,1,5,1
12,92,0.090909,1,7,1
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0.083333,1,7,1
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0.25,1,9,1
12,100,0.375,2,0,3
12,100,0.083333,1,5,1
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,92,0.045455,1,15,1
12,100,0,0,0,0
12,100,0.208333,1,8,1
12,100,0.333333,1,0,1
12,79,0.368421,1,0,1
12,100,0.083333,1,7,1
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,92,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,88,0.047619,1,16,1
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,88,0.047619,1,15,1
12,100,0,0,0,0
12,100,0.041667,1,13,1
12,100,0.083333,1,12,1
12,100,0.041667,1,22,1
12,100,0.125,1,6,1
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0.041667,1,9,1
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,88,0.142857,1,8,1
12,100,0,0,0,0
12,100,0.375,2,13,3
12,100,0.25,2,10,3
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0.041667,1,7,1
12,100,0,0,0,0
12,100,0.083333,1,3,1
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,88,0.142857,1,7,1
12,100,0.125,1,9,1
12,100,0.041667,1,8,1
12,100,0.166667,1,8,1
12,100,0.458333,3,9,4
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,92,0,0,0,0
12,96,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0.291667,3,12,4
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,92,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,75,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
