State Code,Observation Percent,Arithmetic Mean,1st Max Value,1st Max Hour,AQI
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0.666667,2,8,3
12,100,0.125,2,7,3
12,92,0.090909,1,8,1
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0.25,2,8,3
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0.125,1,7,1
12,100,0.083333,1,0,1
12,88,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0.041667,1,7,1
12,100,0.25,2,22,3
12,100,0.291667,2,7,3
12,92,0.045455,1,7,1
12,88,0,0,0,0
12,58,0,0,0,0
12,100,0.125,1,15,1
12,100,0,0,0,0
12,100,0.041667,1,13,1
12,100,0,0,0,0
12,100,0.041667,1,7,1
12,100,0.125,1,21,1
12,100,0,0,0,0
12,100,0.333333,2,16,3
12,100,0.041667,1,17,1
12,100,0,0,0,0
12,83,0.05,1,14,1
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0.166667,1,17,1
12,100,0.416667,2,7,3
12,100,0,0,0,0
12,100,0,0,0,0
12,92,0.090909,1,6,1
12,100,0.25,1,11,1
12,100,0.25,2,14,3
12,100,0.041667,1,22,1
12,100,0.125,1,0,1
12,100,0.208333,1,7,1
12,75,0.055556,1,15,1
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0.791667,7,8,10
12,100,0.041667,1,7,1
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,83,0.05,1,13,1
12,100,0.083333,1,6,1
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0.125,1,7,1
12,100,0.083333,2,16,3
12,100,0,0,0,0
12,100,0.125,1,5,1
12,100,0.041667,1,15,1
12,83,0.1,1,13,1
12,100,0.041667,1,6,1
12,100,0.583333,6,14,9
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0.041667,1,23,1
12,83,0.05,1,13,1
12,100,0,0,0,0
12,100,0.041667,1,10,1
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0.291667,2,13,3
12,100,0.083333,1,14,1
12,100,0,0,0,0
12,88,0.095238,2,11,3
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0.125,1,4,1
12,100,0.083333,1,5,1
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0.375,1,4,1
12,100,0.083333,1,0,1
12,100,0.291667,1,0,1
12,100,0.083333,1,5,1
12,100,0,0,0,0
12,100,0.375,1,11,1
12,88,0.285714,1,5,1
12,100,0,0,0,0
12,100,0.166667,1,11,1
12,100,0,0,0,0
12,100,0.458333,1,7,1
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0.083333,1,5,1
12,100,0.166667,1,10,1
12,100,0.25,2,12,3
12,100,0.041667,1,11,1
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,79,0.210526,4,13,6
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,92,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0.083333,2,12,3
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,92,0,0,0,0
12,100,0,0,0,0
12,100,0.041667,1,5,1
12,100,0,0,0,0
12,92,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,92,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,96,0.130435,1,5,1
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
12,100,0,0,0,0
