State Code,Observation Percent,Arithmetic Mean,1st Max Value,1st Max Hour,AQI
12,96,0,0,0,0
12,92,0.045455,1,16,1
12,96,0.043478,1,13,1
12,96,0,0,0,0
12,96,0,0,0,0
12,96,0,0,0,0
12,96,0,0,0,0
12,88,0.095238,1,20,1
12,96,1.347826,4,16,6
12,96,0.478261,1,2,1
12,96,0.043478,1,18,1
12,96,0,0,0,0
12,96,0,0,0,0
12,96,0,0,0,0
12,96,0,0,0,0
12,96,0,0,0,0
12,96,0.086957,1,6,1
12,96,0.043478,1,23,1
12,88,0.666667,2,0,3
12,96,0.913043,4,10,6
12,96,0,0,0,0
12,96,0,0,0,0
12,96,0.217391,1,13,1
12,96,1,3,11,4
12,96,0.043478,1,15,1
12,96,1.26087,3,2,4
12,96,0,0,0,0
12,96,0.695652,9,23,13
12,96,1.73913,9,0,13
12,96,0.869565,3,18,4
12,96,0.913043,3,19,4
12,88,0,0,0,0
12,96,0,0,0,0
12,96,0.347826,2,3,3
12,96,0.608696,1,8,1
12,96,0.73913,1,3,1
12,13,1,1,0,1
12,88,1.333333,4,16,6
12,96,1.608696,11,15,16
12,92,1.090909,3,11,4
12,96,1.173913,2,3,3
12,96,1,2,10,3
12,96,0.217391,2,12,3
12,96,0,0,0,0
12,96,0,0,0,0
12,96,1.608696,3,8,4
12,92,2.409091,4,2,6
12,96,1.956522,4,11,6
12,96,0.608696,3,23,4
12,96,2.826087,18,14,26
12,96,0.347826,1,7,1
12,96,0.434783,1,8,1
12,96,0.347826,1,0,1
12,96,0.913043,2,0,3
12,96,0.043478,1,12,1
12,96,0,0,0,0
12,92,0.545455,3,13,4
12,96,0.086957,1,9,1
12,96,1.565217,11,14,16
12,96,0,0,0,0
12,96,0.086957,1,19,1
12,96,0,0,0,0
12,96,0.347826,2,23,3
12,96,1.217391,5,9,7
12,96,1,3,10,4
12,88,0,0,0,0
12,96,0.130435,1,9,1
12,96,0,0,0,0
12,96,0,0,0,0
12,96,0,0,0,0
12,96,0.608696,8,14,11
12,96,0.043478,1,7,1
12,96,0,0,0,0
12,96,0,0,0,0
12,92,0.045455,1,17,1
12,96,1.26087,2,7,3
12,96,1.130435,3,11,4
12,96,0.086957,1,0,1
12,96,0,0,0,0
12,96,0,0,0,0
12,96,0.521739,4,13,6
12,96,0.26087,2,13,3
12,96,0,0,0,0
12,96,0,0,0,0
12,96,2,11,13,16
12,96,0.521739,8,10,11
12,42,0,0,0,0
12,42,3,12,14,17
12,96,0.391304,3,12,4
12,96,0.652174,6,6,9
12,96,0,0,0,0
12,96,0,0,0,0
12,96,0.173913,1,9,1
12,96,0.173913,3,15,4
12,96,0.73913,2,10,3
12,96,1.043478,3,23,4
12,96,1.043478,2,8,3
12,96,0.913043,3,17,4
12,96,1.043478,6,3,9
12,96,0,0,0,0
12,88,0.095238,1,15,1
12,96,0.347826,3,17,4
12,96,4.782609,36,14,51
12,96,0.086957,1,0,1
12,96,0.086957,1,2,1
12,96,0.956522,6,21,9
12,96,0.73913,4,19,6
12,92,0.681818,2,16,3
12,96,0.521739,3,8,4
12,96,0.304348,2,11,3
12,96,0,0,0,0
12,96,1.565217,8,11,11
12,96,0.826087,6,15,9
12,96,0.304348,6,8,9
12,96,0,0,0,0
12,96,0.043478,1,23,1
12,88,0,0,0,0
12,96,0.652174,3,19,4
12,96,1.304348,3,17,4
12,96,0.826087,2,10,3
12,96,0.173913,1,9,1
12,96,5.130435,48,12,66
12,96,4.434783,40,11,56
12,83,2.1,17,13,24
12,92,0.954545,6,12,9
12,88,0.047619,1,13,1
12,96,0.043478,1,23,1
12,96,0.478261,1,3,1
12,96,0.652174,2,8,3
12,96,0.173913,1,5,1
12,96,0,0,0,0
12,96,0,0,0,0
12,96,0.434783,3,10,4
12,96,0,0,0,0
12,88,0,0,0,0
12,92,0,0,0,0
12,96,0,0,0,0
12,96,0.304348,3,13,4
12,96,0,0,0,0
12,96,0,0,0,0
12,96,3.565217,26,14,37
12,96,0,0,0,0
12,92,0.363636,2,13,3
12,96,0,0,0,0
12,96,0,0,0,0
12,96,0,0,0,0
12,96,0,0,0,0
12,96,0,0,0,0
12,96,0,0,0,0
12,96,0,0,0,0
12,96,0.130435,1,14,1
12,96,0.043478,1,6,1
12,96,0,0,0,0
12,96,0.304348,2,23,3
12,88,0.428571,1,0,1
12,96,0.173913,1,0,1
12,96,1.434783,7,7,10
12,96,0,0,0,0
12,96,1.652174,12,13,17
12,96,0.086957,1,9,1
12,96,0.391304,1,4,1
12,96,0.652174,4,10,6
12,96,0.173913,1,7,1
12,96,0,0,0,0
12,88,0,0,0,0
12,96,0,0,0,0
12,96,0,0,0,0
12,96,0.086957,1,16,1
12,96,2.695652,21,14,30
12,92,0.045455,1,9,1
12,96,0.086957,1,10,1
12,96,0.478261,2,6,3
12,96,0.217391,3,13,4
12,96,0.173913,1,11,1
12,96,0.913043,4,14,6
12,96,0.173913,1,7,1
12,96,0.26087,2,14,3
12,96,0.173913,2,14,3
12,96,0,0,0,0
12,92,0,0,0,0
12,96,0.173913,2,13,3
12,96,0.086957,1,14,1
12,96,0.130435,1,10,1
12,96,0.173913,4,13,6
12,96,0.086957,1,20,1
12,92,0,0,0,0
12,96,0.130435,1,9,1
12,96,0.521739,6,11,9
12,96,0.347826,2,9,3
12,96,0,0,0,0
12,96,0,0,0,0
12,92,0.136364,2,16,3
12,96,0.521739,3,9,4
12,96,0.434783,2,16,3
12,96,0.043478,1,16,1
12,96,0,0,0,0
12,96,0.304348,1,9,1
12,96,0.130435,1,7,1
12,96,0,0,0,0
12,96,0.086957,1,12,1
12,96,0.608696,4,18,6
12,96,0.347826,2,11,3
12,96,0.217391,1,9,1
12,88,0,0,0,0
12,96,0,0,0,0
12,96,0.521739,5,14,7
12,96,1.956522,23,13,33
12,96,0.347826,3,13,4
12,96,0.478261,2,13,3
12,96,0.130435,1,8,1
12,96,0.347826,2,7,3
12,96,0.478261,1,0,1
12,92,0.954545,11,13,16
12,96,0.086957,1,13,1
12,96,0,0,0,0
12,96,0.521739,3,12,4
12,96,3.391304,33,15,47
12,96,1.173913,4,9,6
12,96,0.608696,5,13,7
12,96,2.652174,22,13,31
12,88,2.190476,16,13,23
12,96,0.434783,1,6,1
12,96,0.304348,1,0,1
12,96,4.26087,57,13,77
12,96,4.043478,37,13,52
12,92,2.5,25,13,36
12,96,0.347826,2,9,3
12,96,0.826087,2,13,3
12,88,0.904762,2,13,3
12,96,0.826087,6,17,9
12,96,1.391304,10,13,14
12,96,0.73913,9,10,13
12,96,0.391304,3,17,4
12,96,0.608696,3,21,4
12,96,1.304348,7,16,10
12,92,0.454545,6,12,9
12,96,0.521739,6,14,9
12,96,0.173913,1,0,1
12,96,0.217391,1,6,1
12,96,0.086957,1,18,1
12,96,0.478261,4,16,6
12,88,3.619048,19,11,27
12,96,0.695652,1,0,1
12,96,0.26087,1,1,1
12,96,1,12,13,17
12,96,0.26087,1,8,1
12,96,0,0,0,0
12,96,0.043478,1,14,1
12,88,0.047619,1,13,1
12,96,0,0,0,0
12,96,0,0,0,0
12,96,0.347826,2,11,3
12,96,0.217391,1,0,1
12,96,0.434783,2,15,3
12,92,0.545455,2,17,3
12,96,0.608696,1,0,1
12,96,0.173913,1,5,1
12,96,0.913043,3,13,4
12,96,1.391304,11,11,16
12,96,0.086957,1,1,1
12,96,0,0,0,0
12,96,0,0,0,0
12,96,0.173913,2,9,3
12,92,1.363636,10,10,14
12,96,0.173913,2,14,3
12,96,0.043478,1,23,1
12,96,0,0,0,0
12,96,0.217391,1,3,1
12,92,0.136364,1,1,1
12,96,0.347826,1,0,1
12,92,0.590909,2,14,3
12,96,0.695652,1,0,1
12,96,0.043478,1,1,1
12,96,0,0,0,0
12,96,0.130435,1,20,1
12,96,0.304348,1,6,1
12,92,0.181818,2,11,3
12,96,0.086957,1,9,1
12,96,0.086957,1,0,1
12,96,0.913043,6,11,9
12,92,0.454545,3,11,4
12,96,0.521739,2,10,3
12,96,0.565217,2,12,3
12,96,2,10,15,14
12,88,0.857143,1,0,1
12,96,0.304348,1,8,1
12,96,0,0,0,0
12,96,0.565217,4,12,6
12,96,0.304348,4,14,6
12,96,0.26087,3,15,4
12,96,0.043478,1,15,1
12,92,0.045455,1,10,1
12,96,0.478261,1,11,1
12,96,0.086957,1,14,1
12,96,0,0,0,0
12,96,0,0,0,0
12,96,0.608696,1,0,1
12,92,0.363636,1,0,1
